TILEMAP
60 15							-- Size of tile map in tiles
32 64 128  							-- Tile width,height & block size
images/tileset_palace.png 	-- Tilesheet
10 7						-- Number of tiles in tilesheet
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,55,-1,-1,-1,-1,-1,52,-1,42,41,43,42,41,43,42,41,43,42,41,43,42,41,43,40,43,40,63,-1,43,42,41,43,42,41,43,40,43,40,43,40,43,40,43,40,43,40,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,
-1,-1,-1,55,-1,-1,-1,-1,-1,54,-1,-1,-1,55,-1,-1,55,-1,-1,55,-1,-1,55,-1,-1,55,-1,55,-1,55,-1,55,-1,-1,55,-1,-1,55,-1,55,-1,55,-1,55,-1,55,-1,55,-1,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,-1,52,5,-1,-1,-1,-1,-1,46,-1,-1,52,6,-1,-1,55,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,46,-1,-1,4,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,49,-1,-1,54,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,49,-1,-1,4,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,-1,-1,-1,-1,-1,4,-1,-1,4,-1,-1,-1,55,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,-1,-1,-1,55,-1,-1,4,
-1,-1,-1,-1,-1,-1,-1,-1,-1,52,5,-1,-1,55,-1,-1,55,-1,-1,52,6,-1,-1,46,-1,-1,55,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,52,5,-1,-1,-1,-1,-1,-1,-1,-1,55,-1,-1,-1,55,-1,-1,55,-1,-1,0,
-1,-1,-1,-1,4,-1,-1,-1,-1,54,-1,-1,-1,55,-1,-1,55,-1,-1,54,-1,-1,-1,49,-1,-1,55,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,46,-1,54,-1,-1,-1,-1,46,-1,-1,-1,-1,52,6,-1,-1,46,-1,-1,55,-1,-1,3,
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,3,-1,-1,-1,-1,49,-1,-1,-1,-1,54,-1,-1,-1,49,-1,-1,55,-1,-1,0,
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,55,-1,-1,-1,55,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
